Pptno,Gender,Age,NoTargets,TrialType,Hits,FA,Misses,TrialLength,ExpCond,TotalErrors
364,1,18,8,2,5,0,3,22.511372,Deception,3
364,1,18,6,2,1,0,5,21.39636,Deception,5
364,1,18,8,3,7,0,1,18.262199,Deception,1
364,1,18,8,1,5,0,3,19.157068,Deception,3
364,1,18,4,1,2,2,2,26.136104,Deception,4
364,1,18,4,2,3,1,1,26.531313,Deception,2
364,1,18,8,3,8,0,0,17.863579,Deception,0
363,2,18,4,1,2,1,2,21.39257,Deception,3
363,2,18,8,2,5,1,3,24.073433,Deception,4
363,2,18,6,2,6,5,0,25.59135,Deception,5
363,2,18,4,3,3,2,1,23.193379,Deception,3
363,2,18,6,3,0,0,6,22.553978,Deception,6
363,2,18,4,1,1,0,3,26.956448,Deception,3
363,2,18,4,1,0,3,4,25.623492,Deception,7
363,2,18,8,3,7,0,1,19.176314,Deception,1
363,2,18,8,1,2,1,6,24.993403,Deception,7
363,2,18,6,3,2,1,4,22.011343,Deception,5
363,2,18,4,2,2,2,2,18.131937,Deception,4
363,2,18,8,3,3,0,5,14.087815,Deception,5
363,2,18,6,2,6,1,0,20.348183,Deception,1
363,2,18,6,2,3,1,3,25.165936,Deception,4
363,2,18,8,2,4,0,4,18.225577,Deception,4
363,2,18,6,3,3,2,3,17.608991,Deception,5
363,2,18,4,1,4,1,0,17.51394,Deception,1
363,2,18,8,1,3,1,5,16.86324,Deception,6
362,1,19,8,2,2,0,6,31.240242,Deception,6
362,1,19,4,2,0,3,4,35.591927,Deception,7
362,1,19,8,1,6,3,2,23.77896,Deception,5
362,1,19,8,3,0,0,8,26.021158,Deception,8
362,1,19,6,3,1,3,5,23.028869,Deception,8
362,1,19,4,1,0,1,4,42.436637,Deception,5
362,1,19,6,3,4,0,2,21.309856,Deception,2
362,1,19,6,2,5,0,1,35.282205,Deception,1
362,1,19,4,1,1,2,3,21.280667,Deception,5
362,1,19,6,3,2,0,4,38.93306,Deception,4
362,1,19,4,1,0,2,4,40.904873,Deception,6
362,1,19,4,3,1,1,3,33.870584,Deception,4
362,1,19,8,2,0,0,8,28.845227,Deception,8
362,1,19,8,3,1,1,7,44.308977,Deception,8
362,1,19,6,2,2,1,4,32.833911,Deception,5
362,1,19,4,1,1,1,3,19.338498,Deception,4
362,1,19,6,1,0,2,6,29.837525,Deception,8
362,1,19,8,2,4,0,4,21.430403,Deception,4
361,2,19,4,1,1,3,3,8.5112134,Deception,6
361,2,19,8,3,0,3,8,17.052137,Deception,11
361,2,19,6,2,0,5,6,18.819477,Deception,11
361,2,19,6,3,3,3,3,17.260788,Deception,6
361,2,19,4,1,1,0,3,16.252293,Deception,3
361,2,19,8,2,1,2,7,21.595338,Deception,9
361,2,19,6,3,0,5,6,11.382268,Deception,11
361,2,19,4,3,1,6,3,20.759876,Deception,9
361,2,19,6,2,4,1,2,19.435407,Deception,3
361,2,19,8,2,5,1,3,26.235268,Deception,4
361,2,19,8,3,3,2,5,22.69163,Deception,7
361,2,19,4,2,2,2,2,18.634123,Deception,4
361,2,19,4,1,0,1,4,17.538593,Deception,5
361,2,19,8,3,6,0,2,8.5746915,Deception,2
361,2,19,6,1,0,0,6,20.424612,Deception,6
361,2,19,8,1,2,3,6,10.08169,Deception,9
361,2,19,4,2,0,7,4,16.575483,Deception,11
361,2,19,6,1,0,2,6,18.322412,Deception,8
360,1,18,6,1,2,3,4,30.70364,Deception,7
360,1,18,8,1,4,0,4,33.652549,Deception,4
360,1,18,4,3,4,1,0,41.067589,Deception,1
360,1,18,6,2,2,2,4,29.154965,Deception,6
360,1,18,4,2,2,1,2,24.878655,Deception,3
360,1,18,4,3,3,1,1,30.948593,Deception,2
360,1,18,8,3,4,2,4,39.079262,Deception,6
360,1,18,4,1,1,3,3,28.950266,Deception,6
360,1,18,8,1,7,1,1,27.673701,Deception,2
360,1,18,8,2,7,1,1,21.584444,Deception,2
360,1,18,4,2,2,1,2,38.313301,Deception,3
360,1,18,4,1,2,0,2,22.886617,Deception,2
360,1,18,6,2,4,0,2,32.381105,Deception,2
360,1,18,6,3,6,2,0,30.373942,Deception,2
360,1,18,8,3,5,5,3,26.016855,Deception,8
360,1,18,8,3,7,3,1,26.521143,Deception,4
360,1,18,6,1,5,0,1,23.853745,Deception,1
360,1,18,6,2,6,0,0,28.740586,Deception,0
358,1,18,4,3,3,3,1,46.462903,Deception,4
358,1,18,4,1,3,0,1,36.822139,Deception,1
358,1,18,6,2,1,1,5,32.646765,Deception,6
358,1,18,4,1,3,1,1,40.885566,Deception,2
358,1,18,8,3,8,0,0,31.63646,Deception,0
358,1,18,6,3,2,2,4,41.459678,Deception,6
358,1,18,4,2,3,2,1,35.027029,Deception,3
358,1,18,6,2,4,3,2,34.236306,Deception,5
358,1,18,8,1,4,0,4,21.019791,Deception,4
358,1,18,6,3,5,3,1,34.77278,Deception,4
358,1,18,8,2,6,0,2,29.910854,Deception,2
358,1,18,8,3,7,1,1,40.715901,Deception,2
358,1,18,4,1,4,1,0,32.832353,Deception,1
358,1,18,6,2,3,2,3,37.408247,Deception,5
358,1,18,8,2,8,2,0,31.7296,Deception,2
358,1,18,4,1,2,3,2,33.589903,Deception,5
358,1,18,6,3,5,1,1,36.055858,Deception,2
358,1,18,8,1,6,0,2,33.390992,Deception,2
358,1,18,8,3,7,1,1,35.721893,Deception,2
358,1,18,4,2,4,1,0,43.438403,Deception,1
358,1,18,4,2,0,2,4,25.485663,Deception,6
358,1,18,6,3,0,2,6,23.411579,Deception,8
358,1,18,4,1,4,1,0,27.516427,Deception,1
358,1,18,8,2,4,1,4,28.079525,Deception,5
358,1,18,4,2,0,0,4,33.333503,Deception,4
358,1,18,6,1,1,5,5,26.057494,Deception,10
358,1,18,6,2,3,0,3,44.743457,Deception,3
358,1,18,8,1,3,0,5,47.162135,Deception,5
358,1,18,4,3,1,4,3,47.40472,Deception,7
358,1,18,6,1,0,1,6,39.629738,Deception,7
358,1,18,8,3,0,1,8,113.65911,Deception,9
358,1,18,8,3,2,3,6,60.699632,Deception,9
358,1,18,4,1,2,1,2,68.887923,Deception,3
358,1,18,8,1,5,1,3,33.278866,Deception,4
358,1,18,6,2,2,1,4,23.950043,Deception,5
358,1,18,6,3,5,0,1,26.440098,Deception,1
357,1,19,8,1,5,0,3,46.804108,Deception,3
357,1,19,6,2,2,1,4,46.862329,Deception,5
357,1,19,4,1,1,0,3,28.40599,Deception,3
357,1,19,8,3,3,2,5,31.495797,Deception,7
357,1,19,8,2,3,0,5,42.405803,Deception,5
357,1,19,4,3,3,1,1,29.617272,Deception,2
357,1,19,4,3,2,3,2,38.729609,Deception,5
357,1,19,8,3,6,0,2,23.453916,Deception,2
357,1,19,4,1,4,1,0,28.013486,Deception,1
357,1,19,6,2,2,1,4,32.02169,Deception,5
357,1,19,8,1,8,0,0,25.375158,Deception,0
357,1,19,6,3,1,3,5,35.428784,Deception,8
357,1,19,6,2,1,1,5,38.501085,Deception,6
357,1,19,6,1,0,1,6,57.730788,Deception,7
357,1,19,8,2,5,0,3,26.968578,Deception,3
357,1,19,6,1,4,0,2,28.915552,Deception,2
357,1,19,4,2,4,0,0,32.024517,Deception,0
357,1,19,4,3,1,0,3,30.46053,Deception,3
356,1,18,4,3,0,1,4,6.018679,Deception,5
356,1,18,8,2,7,1,1,37.642165,Deception,2
356,1,18,8,3,3,1,5,16.851041,Deception,6
356,1,18,6,1,6,0,0,25.354216,Deception,0
356,1,18,6,2,0,1,6,15.047838,Deception,7
356,1,18,6,2,5,0,1,20.51232,Deception,1
356,1,18,8,2,6,0,2,21.068561,Deception,2
356,1,18,4,2,3,0,1,35.194267,Deception,1
356,1,18,6,3,0,3,6,14.845942,Deception,9
356,1,18,4,2,0,0,4,24.781756,Deception,4
356,1,18,6,3,4,0,2,29.767542,Deception,2
356,1,18,8,1,8,1,0,29.698116,Deception,1
356,1,18,4,1,0,2,4,23.088018,Deception,6
356,1,18,8,3,8,4,0,26.862791,Deception,4
356,1,18,6,1,3,0,3,17.422071,Deception,3
356,1,18,4,1,2,0,2,22.839404,Deception,2
356,1,18,8,1,2,1,6,12.263366,Deception,7
356,1,18,4,3,1,1,3,13.630195,Deception,4
355,2,18,8,1,5,2,3,16.663252,Deception,5
355,2,18,8,2,4,1,4,15.357245,Deception,5
355,2,18,6,1,2,12,4,26.095253,Deception,16
355,2,18,6,2,6,6,0,16.837308,Deception,6
355,2,18,8,1,7,5,1,18.660178,Deception,6
355,2,18,4,3,3,7,1,17.579193,Deception,8
355,2,18,6,2,6,9,0,21.588939,Deception,9
355,2,18,4,3,3,12,1,21.982324,Deception,13
355,2,18,4,1,2,9,2,20.928309,Deception,11
355,2,18,4,1,2,7,2,15.547897,Deception,9
355,2,18,4,3,3,7,1,18.270403,Deception,8
355,2,18,6,1,2,10,4,15.556565,Deception,14
355,2,18,8,3,4,14,4,16.151738,Deception,18
355,2,18,8,2,6,4,2,17.209514,Deception,6
355,2,18,6,3,2,11,4,19.738758,Deception,15
355,2,18,6,2,4,8,2,15.613508,Deception,10
355,2,18,4,3,4,6,0,20.742136,Deception,6
355,2,18,8,2,6,3,2,17.04173,Deception,5
354,2,18,8,3,6,2,2,18.703909,Deception,4
354,2,18,6,3,2,0,4,11.165722,Deception,4
354,2,18,6,3,3,0,3,14.223901,Deception,3
354,2,18,8,1,6,1,2,19.112504,Deception,3
354,2,18,6,2,5,0,1,13.686018,Deception,1
354,2,18,6,3,0,0,6,8.6840712,Deception,6
354,2,18,8,2,2,1,6,25.041532,Deception,7
354,2,18,8,1,5,1,3,20.033814,Deception,4
354,2,18,4,3,0,0,4,12.098826,Deception,4
354,2,18,8,1,0,3,8,12.111443,Deception,11
354,2,18,4,1,2,0,2,13.196908,Deception,2
354,2,18,4,2,0,0,4,15.782671,Deception,4
354,2,18,6,1,2,0,4,17.289015,Deception,4
354,2,18,8,1,2,0,6,16.374732,Deception,6
354,2,18,6,2,1,0,5,15.657975,Deception,5
354,2,18,4,3,4,0,0,14.36081,Deception,0
354,2,18,4,2,1,0,3,12.198246,Deception,3
354,2,18,4,2,3,1,1,14.271132,Deception,2
353,2,18,4,2,1,2,3,18.782332,Deception,5
353,2,18,4,1,0,3,4,21.663556,Deception,7
353,2,18,4,2,2,5,2,36.181176,Deception,7
353,2,18,6,1,1,2,5,15.247616,Deception,7
353,2,18,6,2,4,2,2,19.918111,Deception,4
353,2,18,8,3,1,5,7,22.858117,Deception,12
353,2,18,8,2,4,1,4,28.344371,Deception,5
353,2,18,8,3,5,6,3,20.88406,Deception,9
353,2,18,4,1,0,4,4,18.193269,Deception,8
353,2,18,6,2,4,4,2,17.058678,Deception,6
353,2,18,4,2,1,1,3,27.368952,Deception,4
353,2,18,8,3,2,4,6,20.244025,Deception,10
353,2,18,6,3,4,4,2,17.794559,Deception,6
353,2,18,8,1,4,2,4,24.332812,Deception,6
353,2,18,6,3,3,3,3,20.903805,Deception,6
353,2,18,4,1,3,4,1,17.244059,Deception,5
353,2,18,8,1,4,3,4,28.354874,Deception,7
353,2,18,6,3,2,5,4,28.90951,Deception,9
352,1,19,4,3,3,2,1,32.90847,Deception,3
352,1,19,6,1,5,0,1,17.619132,Deception,1
352,1,19,6,2,2,3,4,40.090536,Deception,7
352,1,19,6,3,5,1,1,39.393075,Deception,2
352,1,19,4,2,4,1,0,32.323973,Deception,1
352,1,19,6,2,3,1,3,34.448599,Deception,4
352,1,19,4,3,1,2,3,38.984633,Deception,5
352,1,19,6,1,3,1,3,30.730908,Deception,4
352,1,19,4,3,1,2,3,44.782852,Deception,5
352,1,19,6,1,2,2,4,27.514075,Deception,6
352,1,19,8,3,6,0,2,55.477794,Deception,2
352,1,19,8,1,2,2,6,34.278416,Deception,8
352,1,19,4,2,4,0,0,32.51774,Deception,0
352,1,19,4,3,4,2,0,50.556135,Deception,2
352,1,19,8,1,5,0,3,34.241278,Deception,3
352,1,19,8,2,7,0,1,32.281531,Deception,1
352,1,19,8,1,4,0,4,31.615257,Deception,4
352,1,19,8,2,2,3,6,55.399564,Deception,9
351,1,18,6,1,2,0,4,16.351941,Deception,4
351,1,18,4,3,4,8,0,27.650737,Deception,8
351,1,18,4,3,3,1,1,17.457341,Deception,2
351,1,18,6,2,2,0,4,20.671822,Deception,4
351,1,18,4,1,0,1,4,21.30966,Deception,5
351,1,18,4,2,0,1,4,7.915056,Deception,5
351,1,18,8,1,1,4,7,12.407171,Deception,11
351,1,18,4,2,4,2,0,15.69522,Deception,2
351,1,18,8,2,2,0,6,10.284719,Deception,6
351,1,18,6,2,0,1,6,187.89865,Deception,7
351,1,18,8,1,0,5,8,43.05321,Deception,13
351,1,18,8,1,2,0,6,31.108575,Deception,6
351,1,18,6,3,1,1,5,35.737476,Deception,6
351,1,18,8,2,1,2,7,38.88411,Deception,9
351,1,18,8,3,3,4,5,29.225897,Deception,9
351,1,18,6,3,5,1,1,39.713403,Deception,2
351,1,18,4,1,2,1,2,13.286638,Deception,3
351,1,18,6,3,3,2,3,27.699184,Deception,5
350,2,21,8,1,5,0,3,20.527106,Deception,3
350,2,21,4,3,1,2,3,19.819978,Deception,5
350,2,21,6,1,2,0,4,13.396909,Deception,4
350,2,21,6,3,3,6,3,21.958341,Deception,9
350,2,21,4,2,2,4,2,30.594348,Deception,6
350,2,21,4,1,0,3,4,21.988163,Deception,7
350,2,21,8,1,3,0,5,16.246691,Deception,5
350,2,21,4,3,1,7,3,17.151319,Deception,10
350,2,21,8,1,6,1,2,21.874214,Deception,3
350,2,21,8,3,4,4,4,16.401813,Deception,8
350,2,21,8,1,8,0,0,21.930465,Deception,0
350,2,21,6,2,5,1,1,29.639311,Deception,2
350,2,21,6,2,4,0,2,24.871788,Deception,2
350,2,21,8,2,8,0,0,24.542735,Deception,0
350,2,21,6,3,5,4,1,25.22854,Deception,5
350,2,21,4,2,0,0,4,21.437557,Deception,4
350,2,21,4,2,3,1,1,20.165849,Deception,2
350,2,21,6,3,0,7,6,19.896392,Deception,13
349,2,18,8,3,3,0,5,24.466391,Deception,5
349,2,18,6,1,1,5,5,26.33602,Deception,10
349,2,18,4,1,0,4,4,21.995492,Deception,8
349,2,18,6,3,0,3,6,18.532825,Deception,9
349,2,18,8,2,1,3,7,15.720553,Deception,10
349,2,18,6,1,2,0,4,18.988218,Deception,4
349,2,18,8,2,1,5,7,16.197853,Deception,12
349,2,18,6,1,2,6,4,23.206099,Deception,10
349,2,18,4,2,4,2,0,26.934852,Deception,2
349,2,18,8,2,6,3,2,35.785832,Deception,5
349,2,18,8,3,1,2,7,37.178832,Deception,9
349,2,18,6,1,4,0,2,26.525347,Deception,2
349,2,18,4,3,1,0,3,38.008674,Deception,3
349,2,18,4,3,3,2,1,28.778159,Deception,3
349,2,18,4,2,2,0,2,26.196813,Deception,2
349,2,18,6,1,1,1,5,12.110569,Deception,6
349,2,18,8,2,5,3,3,31.241348,Deception,6
349,2,18,4,3,1,2,3,14.937705,Deception,5
348,2,18,6,1,6,1,0,30.155892,Deception,1
348,2,18,8,1,3,0,5,32.87883,Deception,5
348,2,18,4,2,4,0,0,31.9025,Deception,0
348,2,18,8,1,2,1,6,42.956742,Deception,7
348,2,18,8,3,8,0,0,55.128244,Deception,0
348,2,18,6,2,4,0,2,28.877869,Deception,2
348,2,18,8,1,6,0,2,33.708085,Deception,2
348,2,18,6,2,0,4,6,36.841577,Deception,10
348,2,18,4,3,1,3,3,34.394553,Deception,6
348,2,18,4,2,3,2,1,46.188471,Deception,3
348,2,18,8,3,5,0,3,40.655356,Deception,3
348,2,18,4,3,1,5,3,63.502031,Deception,8
348,2,18,4,1,4,0,0,51.493034,Deception,0
348,2,18,4,3,3,0,1,41.413479,Deception,1
348,2,18,6,2,4,0,2,43.190443,Deception,2
348,2,18,8,2,5,0,3,33.369242,Deception,3
348,2,18,6,1,1,3,5,29.532463,Deception,8
348,2,18,6,3,0,4,6,31.457017,Deception,10
347,1,21,8,3,3,1,5,33.209946,Deception,6
347,1,21,6,2,6,2,0,37.130481,Deception,2
347,1,21,4,1,1,2,3,38.717721,Deception,5
347,1,21,8,2,4,0,4,77.655946,Deception,4
347,1,21,6,3,3,0,3,23.992991,Deception,3
347,1,21,6,2,5,0,1,38.665907,Deception,1
347,1,21,8,2,3,0,5,46.695896,Deception,5
347,1,21,6,2,6,0,0,45.276675,Deception,0
347,1,21,4,3,3,2,1,39.457393,Deception,3
347,1,21,4,1,4,1,0,35.016029,Deception,1
347,1,21,8,1,6,1,2,42.20821,Deception,3
347,1,21,8,2,8,0,0,39.056765,Deception,0
347,1,21,6,3,0,2,6,32.767254,Deception,8
347,1,21,4,1,1,3,3,45.648747,Deception,6
347,1,21,4,3,4,0,0,16.45676,Deception,0
347,1,21,8,1,0,3,8,21.99166,Deception,11
347,1,21,4,1,3,0,1,37.759692,Deception,1
347,1,21,6,3,1,2,5,27.834806,Deception,7
346,1,19,8,1,8,3,0,25.221998,Deception,3
346,1,19,4,3,1,3,3,25.823009,Deception,6
346,1,19,6,2,0,0,6,16.376089,Deception,6
346,1,19,6,1,2,2,4,30.570376,Deception,6
346,1,19,6,2,6,0,0,21.75771,Deception,0
346,1,19,4,2,3,1,1,15.336868,Deception,2
346,1,19,6,3,0,1,6,20.916278,Deception,7
346,1,19,6,1,4,2,2,19.329259,Deception,4
346,1,19,4,2,0,0,4,29.653638,Deception,4
346,1,19,8,3,3,0,5,37.13334,Deception,5
346,1,19,8,1,0,0,8,7.4186964,Deception,8
346,1,19,4,1,0,0,4,15.227081,Deception,4
346,1,19,8,1,0,2,8,13.459619,Deception,10
346,1,19,6,3,0,0,6,5.5957442,Deception,6
346,1,19,4,2,0,0,4,15.748929,Deception,4
346,1,19,8,3,4,2,4,16.328222,Deception,6
346,1,19,8,2,0,6,8,11.485031,Deception,14
346,1,19,4,3,1,1,3,24.442829,Deception,4
345,1,18,8,2,2,0,6,25.054878,Deception,6
345,1,18,4,1,3,0,1,41.309159,Deception,1
345,1,18,6,1,1,0,5,47.449577,Deception,5
345,1,18,4,1,3,0,1,29.122311,Deception,1
345,1,18,4,2,2,0,2,34.17447,Deception,2
345,1,18,6,1,0,4,6,45.799704,Deception,10
345,1,18,4,3,1,2,3,42.3063,Deception,5
345,1,18,8,3,7,2,1,55.166077,Deception,3
345,1,18,6,3,6,0,0,46.193193,Deception,0
345,1,18,8,2,7,1,1,44.597453,Deception,2
345,1,18,6,2,5,0,1,34.023919,Deception,1
345,1,18,8,2,8,3,0,36.079868,Deception,3
345,1,18,6,3,3,1,3,33.805571,Deception,4
345,1,18,4,2,3,0,1,26.311743,Deception,1
345,1,18,6,1,6,1,0,49.93081,Deception,1
345,1,18,8,1,6,0,2,32.879484,Deception,2
345,1,18,8,3,6,2,2,40.85369,Deception,4
345,1,18,4,3,4,0,0,40.789076,Deception,0
344,1,18,6,1,0,8,6,82.805943,Deception,14
344,1,18,8,1,6,0,2,41.56964,Deception,2
344,1,18,4,3,4,4,0,43.29135,Deception,4
344,1,18,6,2,4,0,2,57.712896,Deception,2
344,1,18,4,1,0,1,4,10.752062,Deception,5
344,1,18,4,3,3,4,1,30.745935,Deception,5
344,1,18,8,2,5,1,3,53.501326,Deception,4
344,1,18,6,2,2,3,4,50.026098,Deception,7
344,1,18,8,3,1,7,7,34.283712,Deception,14
344,1,18,6,1,5,0,1,42.057632,Deception,1
344,1,18,6,2,3,0,3,44.576082,Deception,3
344,1,18,8,1,7,3,1,34.915999,Deception,4
344,1,18,6,3,1,0,5,5.2812362,Deception,5
344,1,18,8,3,2,1,6,23.358767,Deception,7
344,1,18,4,3,4,6,0,30.817293,Deception,6
344,1,18,4,2,0,1,4,26.425707,Deception,5
344,1,18,8,1,7,0,1,31.194229,Deception,1
344,1,18,4,2,1,1,3,16.492169,Deception,4
343,1,18,8,2,3,0,5,40.616079,Deception,5
343,1,18,4,2,2,0,2,33.313596,Deception,2
343,1,18,6,1,0,3,6,41.100857,Deception,9
343,1,18,4,2,0,3,4,40.010429,Deception,7
343,1,18,6,3,0,3,6,30.404051,Deception,9
343,1,18,4,1,0,1,4,30.101086,Deception,5
343,1,18,8,3,4,0,4,18.730775,Deception,4
343,1,18,6,1,2,0,4,26.982671,Deception,4
343,1,18,4,2,2,0,2,26.207779,Deception,2
343,1,18,8,3,4,1,4,52.519891,Deception,5
343,1,18,8,2,6,0,2,23.101411,Deception,2
343,1,18,4,3,1,0,3,21.146568,Deception,3
343,1,18,6,1,4,0,2,62.484452,Deception,2
343,1,18,4,2,2,0,2,57.874523,Deception,2
343,1,18,8,1,5,0,3,46.225782,Deception,3
343,1,18,6,3,0,1,6,11.259797,Deception,7
343,1,18,6,3,2,2,4,30.570351,Deception,6
343,1,18,8,1,0,1,8,10.757486,Deception,9
342,2,35,4,1,1,5,3,6.4288696,Deception,8
342,2,35,6,1,3,2,3,9.4687804,Deception,5
342,2,35,8,1,0,7,8,9.6831312,Deception,15
342,2,35,4,3,3,10,1,14.664705,Deception,11
342,2,35,8,3,1,8,7,10.799028,Deception,15
342,2,35,4,3,3,3,1,12.552506,Deception,4
342,2,35,6,1,1,3,5,12.490958,Deception,8
342,2,35,6,2,0,6,6,8.2572014,Deception,12
342,2,35,6,1,3,1,3,11.400283,Deception,4
342,2,35,8,3,4,3,4,9.4409089,Deception,7
342,2,35,8,2,7,5,1,13.74435,Deception,6
342,2,35,6,3,5,3,1,12.115992,Deception,4
342,2,35,4,1,0,5,4,10.368766,Deception,9
342,2,35,8,3,6,2,2,13.010488,Deception,4
342,2,35,4,2,3,3,1,17.435369,Deception,4
342,2,35,6,2,2,5,4,14.003589,Deception,9
342,2,35,8,2,2,4,6,13.156523,Deception,10
342,2,35,4,2,1,7,3,15.358901,Deception,10
341,1,19,6,3,5,4,1,54.743543,Deception,5
341,1,19,8,1,1,0,7,40.76421,Deception,7
341,1,19,4,2,3,1,1,47.790366,Deception,2
341,1,19,8,2,5,2,3,45.657062,Deception,5
341,1,19,6,1,6,0,0,38.087731,Deception,0
341,1,19,4,1,3,1,1,38.295124,Deception,2
341,1,19,8,2,8,0,0,40.508518,Deception,0
341,1,19,8,1,7,0,1,51.137647,Deception,1
341,1,19,4,2,4,3,0,33.98247,Deception,3
341,1,19,4,1,4,0,0,46.111788,Deception,0
341,1,19,6,2,5,0,1,47.269396,Deception,1
341,1,19,8,3,6,2,2,56.163516,Deception,4
341,1,19,4,2,4,1,0,39.270933,Deception,1
341,1,19,6,3,3,2,3,31.077837,Deception,5
341,1,19,8,3,5,0,3,43.243661,Deception,3
341,1,19,6,1,5,0,1,39.803948,Deception,1
341,1,19,4,3,1,3,3,42.308504,Deception,6
341,1,19,6,3,5,2,1,32.306318,Deception,3
340,1,18,6,1,6,6,0,50.970769,Deception,6
340,1,18,4,2,4,4,0,37.893562,Deception,4
340,1,18,4,2,4,1,0,25.731728,Deception,1
340,1,18,8,3,7,0,1,33.854973,Deception,1
340,1,18,8,1,7,0,1,40.509941,Deception,1
340,1,18,6,1,0,4,6,35.692085,Deception,10
340,1,18,8,3,3,1,5,32.538156,Deception,6
340,1,18,6,3,5,3,1,27.773528,Deception,4
340,1,18,4,2,4,1,0,34.367567,Deception,1
340,1,18,8,3,1,5,7,25.986542,Deception,12
340,1,18,4,2,0,5,4,30.556785,Deception,9
340,1,18,6,1,3,4,3,38.958877,Deception,7
340,1,18,8,3,8,1,0,22.003094,Deception,1
340,1,18,6,1,5,0,1,26.107668,Deception,1
340,1,18,4,2,4,2,0,29.504565,Deception,2
340,1,18,6,1,5,0,1,16.974161,Deception,1
340,1,18,4,2,1,2,3,25.936141,Deception,5
340,1,18,8,3,6,0,2,24.244571,Deception,2
339,2,19,8,3,7,2,1,28.71761,Deception,3
339,2,19,4,3,3,3,1,28.938586,Deception,4
339,2,19,6,1,0,0,6,60.076233,Deception,6
339,2,19,4,2,3,0,1,26.684696,Deception,1
339,2,19,6,2,0,4,6,37.489547,Deception,10
339,2,19,4,1,1,3,3,20.4245,Deception,6
339,2,19,8,1,0,3,8,58.111834,Deception,11
339,2,19,4,1,3,3,1,34.117088,Deception,4
339,2,19,8,2,5,1,3,63.176629,Deception,4
339,2,19,6,1,0,4,6,33.380446,Deception,10
339,2,19,6,3,1,2,5,11.431475,Deception,7
339,2,19,8,2,6,1,2,30.118119,Deception,3
339,2,19,4,1,0,4,4,17.73113,Deception,8
339,2,19,6,3,6,1,0,60.564698,Deception,1
339,2,19,4,3,4,0,0,23.065223,Deception,0
339,2,19,8,3,8,5,0,27.384126,Deception,5
339,2,19,6,2,6,1,0,25.977968,Deception,1
339,2,19,8,2,2,2,6,50.27497,Deception,8
338,1,18,6,1,1,0,5,28.821203,Deception,5
338,1,18,4,2,1,1,3,43.42947,Deception,4
338,1,18,8,2,4,0,4,31.763571,Deception,4
338,1,18,6,3,3,2,3,29.550745,Deception,5
338,1,18,6,3,0,0,6,5.6657915,Deception,6
338,1,18,6,1,4,0,2,30.084768,Deception,2
338,1,18,4,1,0,2,4,18.484147,Deception,6
338,1,18,4,1,2,0,2,20.124003,Deception,2
338,1,18,8,1,5,0,3,14.915504,Deception,3
338,1,18,6,1,4,0,2,23.643967,Deception,2
338,1,18,8,2,3,0,5,20.822039,Deception,5
338,1,18,4,3,3,1,1,37.759934,Deception,2
338,1,18,8,3,2,2,6,21.258554,Deception,8
338,1,18,4,2,2,1,2,13.602706,Deception,3
338,1,18,8,2,0,2,8,25.975933,Deception,10
338,1,18,6,3,2,0,4,13.072774,Deception,4
338,1,18,8,2,0,0,8,2.4027096,Deception,8
338,1,18,4,3,0,2,4,19.240283,Deception,6
337,2,18,6,3,0,6,6,22.288071,Deception,12
337,2,18,8,1,6,0,2,21.50947,Deception,2
337,2,18,6,3,2,4,4,16.789811,Deception,8
337,2,18,4,3,1,1,3,25.241498,Deception,4
337,2,18,6,1,1,2,5,24.466688,Deception,7
337,2,18,6,3,5,1,1,20.467222,Deception,2
337,2,18,8,2,6,0,2,21.780597,Deception,2
337,2,18,4,1,1,0,3,10.897867,Deception,3
337,2,18,8,2,0,0,8,15.691988,Deception,8
337,2,18,8,3,7,1,1,18.492068,Deception,2
337,2,18,8,2,2,2,6,19.565298,Deception,8
337,2,18,6,1,1,0,5,18.729731,Deception,5
337,2,18,8,1,4,0,4,21.240235,Deception,4
337,2,18,4,1,0,2,4,15.867226,Deception,6
337,2,18,6,2,3,1,3,18.893318,Deception,4
337,2,18,4,2,2,6,2,23.902174,Deception,8
337,2,18,4,3,2,4,2,17.5571,Deception,6
337,2,18,4,2,0,5,4,19.835252,Deception,9
336,2,18,6,1,4,1,2,26.511785,Deception,3
336,2,18,6,2,1,8,5,17.871385,Deception,13
336,2,18,4,2,3,0,1,26.374635,Deception,1
336,2,18,6,1,3,1,3,19.603116,Deception,4
336,2,18,4,3,2,9,2,16.666364,Deception,11
336,2,18,4,1,0,4,4,25.487173,Deception,8
336,2,18,8,3,3,3,5,20.900226,Deception,8
336,2,18,8,2,1,1,7,23.234662,Deception,8
336,2,18,6,2,1,3,5,12.957466,Deception,8
336,2,18,8,3,3,3,5,24.341238,Deception,8
336,2,18,4,1,0,3,4,24.097162,Deception,7
336,2,18,6,1,1,3,5,17.486667,Deception,8
336,2,18,4,3,2,5,2,17.897416,Deception,7
336,2,18,4,3,3,3,1,13.50766,Deception,4
336,2,18,8,2,0,6,8,7.0512245,Deception,14
336,2,18,8,2,6,0,2,11.476912,Deception,2
336,2,18,8,3,1,3,7,18.404776,Deception,10
336,2,18,6,1,1,3,5,10.934228,Deception,8
335,2,18,4,2,3,0,1,32.905702,Deception,1
335,2,18,8,3,2,2,6,43.289119,Deception,8
335,2,18,6,1,1,1,5,36.621733,Deception,6
335,2,18,4,3,3,2,1,20.758325,Deception,3
335,2,18,6,2,3,3,3,31.549096,Deception,6
